Series Name,Series Code,Time,Time Code,Afghanistan [AFG],Albania [ALB],Algeria [DZA],American Samoa [ASM],Andorra [ADO],Angola [AGO],Antigua and Barbuda [ATG],Argentina [ARG],Armenia [ARM],Aruba [ABW],Australia [AUS],Austria [AUT],Azerbaijan [AZE],"Bahamas, The [BHS]",Bahrain [BHR],Bangladesh [BGD],Barbados [BRB],Belarus [BLR],Belgium [BEL],Belize [BLZ],Benin [BEN],Bermuda [BMU],Bhutan [BTN],Bolivia [BOL],Bosnia and Herzegovina [BIH],Botswana [BWA],Brazil [BRA],Brunei Darussalam [BRN],Bulgaria [BGR],Burkina Faso [BFA],Burundi [BDI],Cabo Verde [CPV],Cambodia [KHM],Cameroon [CMR],Canada [CAN],Cayman Islands [CYM],Central African Republic [CAF],Chad [TCD],Channel Islands [CHI],Chile [CHL],China [CHN],Colombia [COL],Comoros [COM],"Congo, Dem. Rep. [ZAR]","Congo, Rep. [COG]",Costa Rica [CRI],Cote d'Ivoire [CIV],Croatia [HRV],Cuba [CUB],Curacao [CUW],Cyprus [CYP],Czech Republic [CZE],Denmark [DNK],Djibouti [DJI],Dominica [DMA],Dominican Republic [DOM],Ecuador [ECU],"Egypt, Arab Rep. [EGY]",El Salvador [SLV],Equatorial Guinea [GNQ],Eritrea [ERI],Estonia [EST],Ethiopia [ETH],Faeroe Islands [FRO],Fiji [FJI],Finland [FIN],France [FRA],French Polynesia [PYF],Gabon [GAB],"Gambia, The [GMB]",Georgia [GEO],Germany [DEU],Ghana [GHA],Greece [GRC],Greenland [GRL],Grenada [GRD],Guam [GUM],Guatemala [GTM],Guinea [GIN],Guinea-Bissau [GNB],Guyana [GUY],Haiti [HTI],Honduras [HND],"Hong Kong SAR, China [HKG]",Hungary [HUN],Iceland [ISL],India [IND],Indonesia [IDN],"Iran, Islamic Rep. [IRN]",Iraq [IRQ],Ireland [IRL],Isle of Man [IMY],Israel [ISR],Italy [ITA],Jamaica [JAM],Japan [JPN],Jordan [JOR],Kazakhstan [KAZ],Kenya [KEN],Kiribati [KIR],"Korea, Dem. Rep. [PRK]","Korea, Rep. [KOR]",Kosovo [KSV],Kuwait [KWT],Kyrgyz Republic [KGZ],Lao PDR [LAO],Latvia [LVA],Lebanon [LBN],Lesotho [LSO],Liberia [LBR],Libya [LBY],Liechtenstein [LIE],Lithuania [LTU],Luxembourg [LUX],"Macao SAR, China [MAC]","Macedonia, FYR [MKD]",Madagascar [MDG],Malawi [MWI],Malaysia [MYS],Maldives [MDV],Mali [MLI],Malta [MLT],Marshall Islands [MHL],Mauritania [MRT],Mauritius [MUS],Mexico [MEX],"Micronesia, Fed. Sts. [FSM]",Moldova [MDA],Monaco [MCO],Mongolia [MNG],Montenegro [MNE],Morocco [MAR],Mozambique [MOZ],Myanmar [MMR],Namibia [NAM],Nepal [NPL],Netherlands [NLD],New Caledonia [NCL],New Zealand [NZL],Nicaragua [NIC],Niger [NER],Nigeria [NGA],Northern Mariana Islands [MNP],Norway [NOR],Oman [OMN],Pakistan [PAK],Palau [PLW],Panama [PAN],Papua New Guinea [PNG],Paraguay [PRY],Peru [PER],Philippines [PHL],Poland [POL],Portugal [PRT],Puerto Rico [PRI],Qatar [QAT],Romania [ROM],Russian Federation [RUS],Rwanda [RWA],Samoa [WSM],San Marino [SMR],Sao Tome and Principe [STP],Saudi Arabia [SAU],Senegal [SEN],Serbia [SRB],Seychelles [SYC],Sierra Leone [SLE],Singapore [SGP],Sint Maarten (Dutch part) [SXM],Slovak Republic [SVK],Slovenia [SVN],Solomon Islands [SLB],Somalia [SOM],South Africa [ZAF],South Sudan [SSD],Spain [ESP],Sri Lanka [LKA],St. Kitts and Nevis [KNA],St. Lucia [LCA],St. Martin (French part) [MAF],St. Vincent and the Grenadines [VCT],Sudan [SDN],Suriname [SUR],Swaziland [SWZ],Sweden [SWE],Switzerland [CHE],Syrian Arab Republic [SYR],Tajikistan [TJK],Tanzania [TZA],Thailand [THA],Timor-Leste [TMP],Togo [TGO],Tonga [TON],Trinidad and Tobago [TTO],Tunisia [TUN],Turkey [TUR],Turkmenistan [TKM],Turks and Caicos Islands [TCA],Tuvalu [TUV],Uganda [UGA],Ukraine [UKR],United Arab Emirates [ARE],United Kingdom [GBR],United States [USA],Uruguay [URY],Uzbekistan [UZB],Vanuatu [VUT],"Venezuela, RB [VEN]",Vietnam [VNM],Virgin Islands (U.S.) [VIR],West Bank and Gaza [WBG],"Yemen, Rep. [YEM]",Zambia [ZMB],Zimbabwe [ZWE]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,YR1970,,,8.86265708513292,,,,,3.04564331900352,,,7.1663916495117,9.3488387309673,,-5.64964951931607,,5.61985229280111,9.50940299458426,,7.43421524674643,4.80769287096533,2.09775758594482,6.31229235880765,,-0.494821089404311,,17.1202681872642,8.76994747088169,,,0.117019610899916,21.325670724065,,,3.09206823596733,7.65830309930797,,2.33296604432935,1.85965647855537,,2.12251960306311,19.3999999924204,6.95651509879755,,-0.245056575241946,6.35847018756776,7.50313434275239,10.3750318434899,,,,,,3.48260341505026,,,18.2266828611602,6.87192932986009,5.5985156749869,2.97729468370392,,,,,,12.702706259008,7.01224939269349,6.9096903962089,1.62671134424308,8.67934217258247,6.15384657359903,12.0521162460367,,9.72347258685926,10.9757312572139,,,,5.70788361185673,,,4.25545689295296,,3.6267209953232,9.20670467269534,,10.5922075336659,5.15722973602428,8.15209596888802,9.83604104663438,4.54435706401766,,,7.30732962104834,9.01606373264525,12.0644090509614,-1.02378934271965,,,-4.65544691356283,,,12.8685319968504,,3.18174997015272,,,8.02144279750203,,2.17707219587415,6.66319855548132,,,,2.42181058092822,,,5.27645557484763,0.479297973583542,5.98653859438285,,6.13695484972929,,,11.9859311343244,,6.50248403316553,,,,,,4.71346043853404,,4.97933059231596,,2.57599212629248,13.5608638128926,30.9992897364597,,1.35382659111205,3.05577892215352,25.0072419248562,,2.00134334204323,13.8950952380953,11.3534617188815,,6.38674637904504,10.8428057720323,5.55342573587623,5.83687646906843,3.7646048586699,,16.5202162525129,8.39791827726725,,,,6.00142524635527,,,,12.0344724009695,8.56204551052517,,8.87187149794535,8.62049323696061,13.8856403878401,,,,,4.58140792145096,5.24854346415775,,6.20115976819389,3.84663427484844,,,,10.7458895531052,5.9250747144729,,,11.2019787717766,,-3.80781915613414,,,11.4079495932121,,2.52430263311365,,3.53363651428677,4.66963169649965,3.23350913399069,,,,,,,10.4268575329533,0.201415289925677,2.33321340810872,,,7.71191435292704,,,,,4.79711289466074,22.5651508391865
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,YR1971,,,-11.3317190803228,,4.64947352511378,,,5.65813108318032,,,4.0081351375751,5.11496861896499,,1.6265087407437,,-5.47948302721956,3.91272243606238,,3.98582733505077,3.95944209177466,-1.49684183254124,3.43749999999838,,5.06333643455241,,25.8211097405834,11.2950868449659,,,1.41333988193304,2.74682871249527,,,3.47970781666638,4.11765761620346,,1.13012702290082,-2.24762637244967,,9.01796483223794,7.00000000120686,5.95122309899503,,6.0050180675124,7.75303585293887,6.77850542746926,9.45663766067565,,8.58385853788535,,,,3.00188335460936,,,10.8714660799634,6.29260619628323,3.44091206945065,3.85825939523281,,,,,,6.88898741075306,2.35692033327572,5.34571156320891,12.0024086435434,10.2587309087372,-0.06587703327898,2.47093612493651,3.1326997482529,5.21612455713642,7.84117699349194,13.0608542887359,,,5.58375446048967,,-3.91096747542721,3.11285084503756,,3.99500357885969,7.29278892445416,,13.060837662431,1.64293038329126,6.99736403962214,12.979288533323,5.3745525330342,3.46988780062243,,11.2242838691518,1.81810798389148,2.45807344206865,4.69899204221989,,,22.1738919280085,-2.29009152404744,,10.4412245730294,,7.67140583720011,,,7.73868072377549,,5.11371944555525,4.90483170361551,,1.66922414294983,,2.6672356491023,,,3.92936503159802,16.2185636177518,5.75343485279302,,2.56899602980938,2.45398770228749,,1.84288646268904,,3.76246768665263,,,5.22806002428671,,,5.59689363840401,,4.12996244878731,,-1.19538330011993,4.31698033607894,6.99921567745714,,3.30475649948721,5.67932064356992,14.2375315602305,,5.6176027955273,0.898226312684415,0.468372548527412,,9.64588334323115,6.29519257232288,5.53815193878904,4.18088623062796,5.42863136891378,,6.63165231167973,6.36544820261959,,,,1.20664069810834,,1.81802395379896,,19.9427198001501,-0.140449438780607,,15.8517756047351,3.46591649430943,12.0812370282634,,,,,2.62902233975524,4.27900162584191,,4.64947345204654,1.3069011113495,,,,2.96805058437619,2.24731410064325,,13.7436359574276,0.944646239166474,,9.91600380379461,,,4.89537543182163,,0,,1.04033240907874,10.5601971789892,5.56669460478443,,,,,,,3.48178576064939,3.29463002950217,-0.251711545672933,,,1.47929105944496,,12.0779678456592,,,-0.0860395685143658,8.91758664209389
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,YR1972,,,27.4239694010501,,8.14974570911617,,,1.62841651625489,,,3.91226458539784,6.20786097154389,,-3.497335933369,,-13.9737287020439,1.27380067189249,,5.29560436277639,10.2182987079543,6.42636754874202,1.81268882175351,,7.96748521281012,,26.3619398551095,12.05280227318,,,2.31149874124745,-6.40396492250105,,,2.67384329241229,5.4458555706391,,-0.000782878124567787,1.14961609483272,,-0.819195514669559,3.80000000536884,7.6734146820758,,0.151135513717591,8.61755084428569,8.17804513299623,4.23662501343125,,4.82668605717879,,,,4.17499758736643,,,10.3941640982761,5.01764070360242,2.02889662473433,6.11753359333125,,,,,,7.48527887500541,7.73548559663557,4.54157892855133,-4.69507872897101,11.3369706842957,0.24170478020315,2.83687380741323,4.30034130081734,-2.48765540028005,10.1601510718271,6.17727318561474,,,7.33305156382077,,6.37486091442412,-3.317670935856,,5.76230506954299,10.6118449455971,,6.17733444131818,-0.553301312717466,7.88269775242935,16.2883634880384,3.73530378696559,6.48980858829069,,13.6608389688847,3.69048574635436,18.0085552919482,8.41354725522592,,,17.0824293450073,12.079252275513,,6.5108394199479,,4.40112911535833,,,5.13564990036235,,-0.20271039981256,4.14049553859104,,1.66922422413455,,6.59819377218054,,,-1.27262153084786,6.23134902293221,9.38191465682894,,5.84401642500853,5.83832345067165,,-0.732907877489382,,8.2288073102134,,,4.64830961590297,,,2.43723729605119,,2.43584137175037,,3.11780036344418,3.53387452655647,3.39849954478365,,2.22072289156625,-5.16627230616002,3.36426203014837,,5.26806936953778,9.82522443772859,0.813406409274123,,4.58027986696325,5.64355336876375,6.6312974759277,2.86977596824019,5.44679110377977,,8.01569626761965,7.1735751412731,,,,0.263068281348495,,3.69059973036782,,23.4937703482825,6.38320891628833,,6.30830741892501,0.900234650160158,13.5265887827815,,,,,10.1008460491711,1.65478760465578,,8.14974587558149,-0.410480307769916,,,,25.8314889421939,-5.07098648030895,,5.42429515252113,2.28873880018729,,25.027607148183,,,4.27851017976899,,7.62515756979782,,5.78034737620519,17.7427184799196,7.42578840613042,,,,,,,4.22747070914247,5.25586289145521,-1.31956986131861,,,1.28280513958916,,14.6673962154504,,,9.20886513781633,8.32977472752452
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,YR1973,,,3.81317625100203,,7.78846541379019,,,2.81175404095775,,,2.59830662245663,4.89043543125398,,7.56756882392715,,3.32568019878394,1.34070042446109,,6.38170210132576,5.35187427256878,3.70616531262333,1.48367952521981,,5.73916152301213,,21.3031825567978,13.9786916357584,,,0.449327404973701,6.88905072359604,,,5.35568077795116,6.96420293168556,,1.88876890789508,-8.38088300800841,,-4.94110069859146,7.8999999980115,6.72748176038837,,8.13727588669045,8.23118894429513,7.70891581236388,5.9391975355538,,3.43448868817218,,,,3.75923970216854,,,12.8957637089012,13.9506821321825,0.705246827090207,4.86167396948609,,,,,,11.6128680845283,6.98382785528662,6.31045066306726,7.8025611188126,10.1824336180498,9.25032925121056,6.48276154621419,4.77748691070101,2.88458419468979,8.09237868556588,6.80600841497684,,,6.78283441622357,,1.10989275494155,1.2447193530043,,7.86985232828998,12.2799015888748,,6.80600972187473,3.29552113604387,9.77616387930034,5.53362311927141,4.41875556494576,4.72142832826626,,3.34254311529037,7.12586230465297,-5.48550908655908,8.03259997466625,,,5.89658021464415,20.9098671899888,,14.7875164921082,,-4.81075115666562,,,5.78763210511187,,26.4048800613445,-2.25597582537468,,1.6692241572669,,8.31267612977649,,,-2.61847832969465,2.30066158986777,11.7142024475473,,-1.45511578553497,4.14615544714646,,-4.5847569473942,,7.86111986073652,,,6.55375750887615,,,3.55931086427348,,-0.96812471874297,,-0.476536268362068,5.4442231405811,-11.1993086262232,,6.41701397401322,-17.0475835709582,5.39276048349728,,4.47881253488463,-14.2520575266064,7.0642638544828,,5.40591751333884,6.52926483120318,7.30281290732941,5.37567057947092,8.92064682244886,,11.2006710472647,6.34489620506487,,,,3.43808812511061,,7.12585761074203,,25.6177100042911,-5.58324010801115,,9.05418581975175,2.2566182492311,11.1279537477476,,,,,-1.95129847755733,4.57202569727839,,7.78846526793224,7.05738717411421,,,,-11.1013350497141,0.632195250711433,,9.01867195935095,3.96798112591436,,-8.54517654441722,,,10.2364308809627,,3.8374839845338,,1.6564261926687,-0.654643889018487,3.26233429786194,,,,,,,6.53822915928288,5.64919965803257,0.275199589927453,,,7.10995776474699,,8.27208215057603,,,-0.962048664770933,2.60471469728725
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,YR1974,,,7.49491778951159,,5.61878578419564,,,5.53380439483236,,,4.09547437529825,3.94213819723556,,-16.7542290749632,,9.59195630041845,-4.65084124386253,,4.56525812631914,13.5599961587908,3.33931216354331,0.877192982458979,,2.93956781590916,,8.79779663711622,9.04212030845288,,,8.28642648234307,-0.726839563245917,,,10.7342622594119,3.69098764439453,,6.33914056241755,4.96185258253867,,2.49384451506995,2.30000000138975,5.74252210854849,,3.13058587995319,7.8855208094492,5.54489998990533,4.32738085769515,,0.984491526902318,,,,-0.815954363714269,,,6.00190289448715,11.2085096276477,2.48549864854073,5.33599897658779,,,,,,2.60115104038272,3.23653368315169,4.29124362086044,18.0010489048829,39.4870951832977,5.87879361713712,8.80829341015141,0.890068705234299,6.85251683167118,-6.43824055817882,5.70625325642678,,,6.37502995851304,,4.55924103757795,7.70283994989742,,-1.22764161447287,2.41539855638533,,5.70629214035401,1.18533626034161,8.25687602769311,9.38464134174129,16.113367345464,4.26022934272669,,6.84025832029573,5.50014112896244,-4.22926131812255,-1.2252398275328,,,4.06561734723087,45.302779864718,,9.38190818780843,,-9.55272198746839,,,4.86593220540779,,10.9800891184958,4.75319920759769,,1.66922408516028,,4.21246737352503,,,2.00687937926216,7.175963584928,8.30962575422359,,-1.52882612346097,10.0363907574368,,12.1626111120302,,5.7768272312762,,,4.47461105052165,,,5.59604991823865,,5.34237569156477,,6.33359037348708,3.43871783472352,12.701115195814,,14.1924250949189,8.77523805048874,11.1606745492991,,3.81857995620483,11.498804867389,3.54019171028901,,2.44150579015825,2.61053259882883,8.38152543806075,9.25007379668045,3.55811508024166,,1.14286045278418,2.91737825158607,,,,1.40982356547134,,5.50007769426102,,27.492633945141,4.20077552602633,,1.30284838421275,3.49982831897893,6.46788726441375,,,,,-18.2663787418327,6.11107081745104,,5.61878578996581,3.8458444909236,,,,-8.82059153118678,11.4452891428663,,5.74348579217398,3.19819563038281,,24.1272299319956,,,4.46625015916521,,4.83284912913138,,3.80760216793384,8.07478234007321,5.59447456804097,,,,,,,-2.51978196217463,-0.490548310447466,2.89534463955876,,,2.06933307125996,,3.22068630849219,,,6.42815840284021,6.6251536176686
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,YR1975,,,5.04534157894625,,0.542203244600927,,,-0.0284121027669499,,,1.33744677153038,-0.363735756295682,,-14.8031263125012,,-4.08821409181658,4.00514929457192,,-1.96594158299092,3.59282047501652,-4.89534544533758,3.76811594202641,,7.31101772689942,,8.44624934241722,5.20907590194078,0.355463822956807,,2.99838289042404,0.697920233434004,,,11.2450587747047,1.82297312605112,,0.40500386776867,9.01026730550454,,-11.3627801334462,8.69999999640687,2.2480470594473,,-4.98163100538768,7.73159683920652,2.10007104989892,8.25288636882992,,9.47642633140822,,,,-1.22145173912745,,,5.19325337071581,10.9721540015733,8.93917285072372,2.92353386200543,,,,,,0.530209853616952,1.80489778707309,-0.98005953611991,-4.90270239510315,19.1901149086623,12.3934290841749,7.38094530055096,-0.866738893007025,-12.4316290218359,6.36680862012355,0.646239391296305,,,1.94999075373732,,7.84558432906903,8.48302151254319,,2.1306817697573,0.491975835977556,,0.646155069257759,9.14991201443686,6.18342895248321,5.75380196311424,12.4906646751307,5.65664562186568,,3.31834340378376,-2.09016291553277,-0.256092245873475,3.09157591623566,,,0.882203178447938,5.34441928044261,,7.33744577973856,,-8.00008832231769,,,6.87518993015782,,-13.5134962628908,-3.46858813559562,,1.66922417709696,,-6.57137037117404,,,1.25869163449019,6.0868238117564,0.801670044540899,,11.625049144144,19.5600942141086,,-5.13437447349855,,5.74448504894774,,,-0.972637493748081,,,7.55822161608495,,4.15270918688533,,1.4564707082333,0.00202873348507637,6.49947180479424,,-0.153246894325548,-2.79319343563816,-5.2277475586969,,5.02538490114335,24.4335007640145,4.2114156340993,,1.59082939631085,-0.879884169708234,6.85244471480992,3.40156396454718,5.56477362422095,,-4.34763114131556,-0.65456579922602,,,,-2.11382540878881,,-2.09016052883229,,5.22749704820124,7.53566259910198,,3.17740511915268,1.66921652562336,4.60900508141818,,,,,30.0736985848188,1.69537221862932,,0.542203311133434,6.12621948160918,,,,-7.60870943485425,15.7134664496094,,13.9084450934031,2.55286267128636,,19.5246078746814,,,4.97040700080976,,2.44054118260372,,1.47796339289744,7.15610006016416,7.17411245685935,,,,,,,-1.54943325738888,-0.220969730100236,6.09691428784933,,,2.89625813246874,,-0.615642899537477,,,-2.26932884243034,-1.93122323880064
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,YR1976,,,8.38675650946219,,3.30379145669799,,,-2.01825151667593,,,2.58985155519728,4.57844537095188,,5.18518497170821,,5.66136120119664,-0.0825283968629975,,5.6527458804127,-0.0340061861345902,0.884356331370853,8.9385474860342,,4.61456748557387,,10.647377185679,9.79041016246347,20.155393053017,,8.53489496952548,7.94266097770844,,,-5.49513839675085,5.19930244653936,,5.43244263686691,2.98076526952687,,3.40638357313559,-1.59999999753668,4.81718726877891,,-5.30900208131972,0.916286753431208,5.51756440281035,12.9163974373642,,5.42796042514293,,20.2662891337358,,6.09350040028423,,,6.72812264767235,7.39718761930672,14.6272478313539,5.04925869280592,,,,,,2.73616302248496,0.34438286474041,4.31424610625,8.20361632274225,35.6253379683275,7.3512257338439,6.09756423426705,4.94925838627158,-3.53018280567609,6.85189801697229,5.95920960958007,,,7.38726565613021,,4.94345533636186,1.53691327836607,,10.500692951306,16.1640695565052,,5.95936750730391,1.66310363677495,5.98814645917211,17.7308967063526,17.1751037344398,1.39480784872153,,1.31585387554915,7.12538515842115,-6.6942451002774,3.97498409099389,24.3095751680802,,2.15396449740983,-26.768237014936,,13.4556514202147,,9.09807703291283,,,5.62027446715361,,11.0491294349282,5.31073189710152,,4.7586753769821,,2.53433160775975,,,-3.06885839126649,4.99773125995138,11.5638362248715,,13.6234385289533,17.0170827593723,,8.54610493465404,,4.41744413515264,,,4.41162878210935,,,10.8127813232678,,6.08039622989618,,4.39853617983157,4.45630955649266,2.29999821760994,,5.20945449741386,0.67820340231988,9.04235173009886,,5.79247643564098,20.5401228939547,5.1561895873383,,1.64363943879837,-3.38844860971126,7.52594953069755,1.96072322944319,8.80663056740261,,6.90023101820358,6.243087974669,,,,19.5045771672212,,7.12549166168766,,12.7188230302369,8.9205037042523,,16.2776487840643,-0.449176342621683,7.43671923245439,,,,,-1.016716701078,2.24998661981708,,3.30379149937446,3.33510847859858,,,,10.3768203159129,16.6652197368838,-3.57209484948751,-2.11943706547555,1.0581048662263,,10.9617191118834,,,9.32681023697724,,-2.05152258135128,,6.40514885860553,7.8768525776529,10.4611795308423,,,,,,16.5268564643939,3.02832985473169,5.38580329209701,3.93547016783393,,,7.72773949673619,,-2.32296652916384,,,6.22097513830553,0.464838905538841
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,YR1977,,,5.25858592846717,,2.8385743071822,,,6.93414775537995,,,3.60698492840366,5.07998085870713,,9.15492921913146,,2.67305605001984,4.37715972480264,,0.626154768563495,6.4965957441112,4.98366372080628,5.89743589743676,,4.97121565455376,,12.0120402596177,4.60631806293597,10.9166983643969,,0.370353558007494,11.4694530503122,,,13.7398715230388,3.45823059809338,,3.80628106603919,2.23462484913772,,8.69744029668942,7.59999999554549,4.14801343895326,,0.760793602383458,-8.95342798053093,8.90447443181819,7.31445915581889,,8.70950286298577,,16.3620020597306,,1.97885394570167,,,4.9817839324207,1.60484211178154,12.8369584879882,6.78006283625621,,,,,,5.90401148298287,0.23951038616066,3.45136894873536,2.07899270822934,-12.5820911674745,3.43957605817096,6.89655016091241,3.34721809046594,2.27410724354553,2.94100169700116,8.8223146507293,,,7.80922068090825,,-7.17006998703549,-2.63867965999412,,10.3838892385146,11.7256362507759,,8.82227723994171,7.25476458581697,8.63646515619723,-1.30064846151684,1.89995939450598,8.21130040067828,,-0.00796712214950901,2.56050080179196,-2.59754869913267,4.39033795023992,6.5099416209855,,9.45379784936982,-4.61266236812334,,11.8177550146134,,-0.103370512539286,,,3.20133616963496,,21.8090333114239,1.58798620234803,,4.75867529876362,,1.56977669995371,,,2.36400035887334,4.91803133466145,7.75647436832452,,6.34864718977654,12.184166216555,,-1.87859370424664,6.54761904761894,3.39063970727456,,,3.55323608267149,,,6.05916767621304,,5.95228660967145,,3.01697344064642,2.52044047772992,1.89982427924558,,8.36848053300672,7.76458111911302,6.02411784613727,,4.13918130248121,1.00722068748628,3.94769828963038,,1.15544734245022,0.834815596839661,11.494081602258,0.402916601397664,5.6020555772796,,5.60259725773102,5.95068036592356,,,,1.99410948454002,,2.56037486896965,,7.00364669277155,-2.68290530506034,,-6.19022595901161,0.0466758102892726,7.48615191946438,,,,,23.3074905117496,-0.0940957073849518,,2.83857432219024,5.1006029266307,,,,2.83613635131961,6.22385378188693,10.0912509828631,1.00959217483059,-1.59625858300988,,-1.27373795307423,,,9.84346658513398,,6.95908535601023,,9.1217915508176,3.41109574296419,3.40667010590867,,,,,,21.4393301732154,2.59626584383037,4.62434841732646,1.45546120750927,,,6.27078355217596,,-1.06658979533006,,,-4.56423605810707,-6.86070319341786
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,YR1978,,,9.21483573481601,,1.46300341337707,,4.18412369241072,-4.50612480247693,,,0.896775963338285,-0.210653525082321,,14.1795201387168,,7.0738377326069,6.13213319764174,,2.84189660067685,7.92079720384169,1.25507803364036,1.45278450363297,,2.05269457150823,,14.3328014779979,3.23170957296952,6.77583447645074,,4.60782500525139,-0.940575993748425,,,22.0030049229976,3.95359126270267,,1.20922347198793,-0.469634188032003,,7.46292681128126,11.6699187991072,8.46344999951032,,-5.34529152756532,6.35974701021863,6.26768682528026,10.9094536472852,,6.59599842216538,,7.77740518986947,,2.27454663578619,,11.7724977140673,2.14068469444868,5.70682494457921,5.77971006686528,5.32276546303108,,,,,,1.86340080084368,2.91970812628128,3.97880585271557,9.89255929875752,-24.0492060699649,6.31644631458646,7.42912769196195,3.00849288101563,8.47593559942372,7.24686329835065,6.01671712240875,5.4147195828801,,4.99668980109116,,13.1260434056759,-1.80618877236508,,10.005701254276,8.26069284550897,,6.01671461435436,5.71253208919227,9.20555751020424,-7.47933707056673,17.0569646646711,7.18672844723247,,4.82151427655455,3.24013978793599,-0.0537003180036066,5.27194150293957,21.0041190176747,,6.91249354667455,1.05961381716517,,10.2975871696793,,7.3593353236466,,,3.28450367817518,,18.3168759260228,4.81622087295597,,4.75867534646457,,4.07497119155803,,,-2.66180596485465,9.74506804611721,6.65203465534701,,-1.46347632673435,11.1611611476683,,-0.504713804718449,3.83080606544293,8.9569423269019,,,3.95355130134922,,,2.23266339896739,,6.51781702368417,,4.40574138961394,2.69624676926792,9.80000719720397,0.306173161658194,-7.83880037488328,13.4726123313837,-5.76415839255435,,3.85396984697559,-3.69353146848601,8.04853362166942,,9.73991907249123,8.54985933640306,12.0287299452604,0.282736408660497,5.172103286891,,2.815966204671,6.93194766703478,,,,9.15084081928347,,3.24013304114503,,-0.974615575366741,-3.95393126154082,,21.1516916872051,2.40633216642499,8.70318587031859,,,,,3.72748908741434,3.01450779853505,,1.46300336523726,5.65383846867789,7.38399089070394,,,11.903716288279,-5.93098672226623,7.61349751517318,1.32712754007554,1.75154803910004,,8.72663096636404,,,10.2957459505341,,11.0454345199526,,10.0164756948707,6.44047380189411,1.50293269475313,,,,,,-1.58960328317362,4.13061651010649,5.56364210498461,5.37398532833622,,,2.34689638544185,,3.45279254079254,,,0.553763680802845,-2.70692248477576
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,YR1979,,,7.47782653153281,,0.0415465175962453,,7.3435710853441,10.2227634648727,,,4.05340029027113,5.35669987829385,,26.139295769424,,4.80163460055662,7.66649701789264,,2.34107301719226,7.51701551848171,6.5357474072847,2.14797136038152,,0.133344043698173,,12.1485888466551,6.76628496089286,22.5624280705519,,3.66462151183148,1.66495494959125,,,6.03511877326719,3.80492288514091,,-2.46507127121488,-21.4410876889122,,8.68231991612028,7.57285380198273,5.38285337290469,,0.43008826129423,9.81322473908006,4.93912395480602,2.39440746453836,,1.08818347697348,,9.90556682406137,,3.95012927038665,,-18.4441539764721,4.53139922142344,3.73404840122311,6.03885711542318,-4.18026504001247,,,,,,12.2248208658616,7.12192627162823,3.5591123238123,3.92592417389798,0.474405277651485,-1.32818316559793,7.37034607195659,4.15036332442369,-2.51494141829355,3.28208026980575,4.86059868733074,6.01188613544056,,4.71345615318424,,1.99414432950658,-1.83569626069435,,4.66442083441305,11.5565687368156,,4.86058237494937,-5.23818270315729,7.09262217539278,-7.12418505242205,20.8692554328465,3.07303629576819,,6.28479865952431,5.95915945222177,-1.0600413031803,5.48404183244071,9.12006784211179,,7.61522604159424,-11.5849927689328,,8.38970314231351,,13.9141240277442,,,3.04376513179525,,2.89391888500808,3.26481840075633,,4.75867531358185,,2.3456089161707,,,9.85465029024213,4.39615372532593,9.34910141062346,,10.3956772252062,10.4907699911379,,4.79003978636695,3.51652574942358,9.69817013836951,,,3.53420492867087,,,4.79378717409527,,5.20127748240675,,2.36887779436333,2.01416620009915,-13.6000050700344,2.20872941168666,-26.4787888648933,7.1469960659651,6.75943093489279,,4.35774249245466,4.33174134617325,3.75843556509756,,4.5078805325517,1.83239551265019,11.8621469725165,5.79639682020665,5.63967574582138,,5.63893729968876,7.90682499084858,,,,11.8699080321889,,5.95927135469371,,9.82556681893398,7.0016856151471,,15.7943406695032,4.51126560699382,9.41955697246193,,,,,-2.70846584867752,3.79054539949301,,0.0415464955754601,6.40354116119939,9.18532790699199,,,3.35212033685318,-5.01859932905498,-6.02667357913593,3.10694552750874,3.84000351825151,,3.63235564118891,,,5.37176432793282,,-5.16774265210627,,3.59937074595378,6.56752126070748,-0.624113365817578,,,,,,20.9235730768161,3.67657255717846,3.17481542971952,6.19911672243339,,,0.764355285841972,,8.87199927320657,,,-3.02393082961061,3.29703539938609
